modern poetry,"introductions. origins of modernism i. symbolist textuality. aestheticism. relation to image the flaneur and the city. origins of modernism ii. the end of victorianism. ethics and aesthetics. oratory and the performative. darwin and social change. origins of modernism. iii. world war i. the end of the discourse of rationalism. the empire break down. modernism and orientalism. the ideogram. the war at home. f.s. flint. the modern image and sculpture. early wittgenstein and the status of the image. montage and film-history. radio aesthetics. the photographic image and the liteary image. the image as repository of desire. the psychology of self-revelation. time. change. and the image in 'prufrock'. the image as repoistory of meaning. the ""mythic method"" and history. the working papers to ""the waste land"". and ezra pound's editing. anthropology. distance. and irony.160.""the golden bough"". the status of allusion. speech. speechlessness. and the buddha. williams. ""waste land"" as the ""great catastrophe"". free verse and the american idiom. ""'medical' aesthetics. why a 'contagious hospital'?"". words as things. constructionism and objectivism. the gendered 'gaze'. class distinctions in high modernism. harlem renaissance. jazz. race. and gender. woolf. mr. ramsay and the limits of reason. lines. mrs. ramsay and the expansion of consciousness.160.circles. lily's androgynous vision. yeats. pound. stevens. doolittle. auden. conquest. ashbery. art. disillusionment. and modernist form. aestheticism as ritual. as religion. ""sailing to byzantium"". what's the problem? [stanzas 1 and 2]. ""sailing to byzantium"". where to look for a resolution? [stanzas 3 and 4]. stevens. repetition. and language. emerson meets heidegger. displaced spirituality and modernrist compensaion [""sunday morning"" - stanzas 1 and 2]. versions of ""sunday morning"". transcendenence and the image. keats and stevens. the last stanza of ""sunday morning"". student presentations. ",literature,http://ocw.mit.edu/courses/literature/21l-487-modern-poetry-spring-2002/,http://ocw.mit.edu/courses/literature/21l-487-modern-poetry-spring-2002/21l-487s02.jpg,Undergraduate
contemporary literature: literature development and human rights,introduction. &quot.the doum tree of wad hamid&quot.. climate change symposium. &quot.the fortunate traveller&quot.. essay workshop. class meets w/o professor b. review session. . wrapping up. ,literature,http://ocw.mit.edu/courses/literature/21l-488-contemporary-literature-literature-development-and-human-rights-spring-2008/,no image,Undergraduate
contemporary literature,"welcomes. logistical explanations. and a few warm-up exercises.. james joyce. ""the dead."" not to pre-empt the lead-off persons here. but two questions that nag at me about this story are. ""to whom precisely does the title refer?"" and ""can this marriage be saved?"". william butler yeats. samuel beckett. recently an enterprising group undertook the filming of all of beckett's stage works. the literature section film office owns the set. and we'll take a look at a few of smiling sammy's shorter works today.. edna o'brien. william trevor. mary lavin. john mcgahern. mary dorcey. mary morrissey. roddy doyle. sara berkeley. brian friel. seamus heaney. john montague. eavan boland. nuala ni dhomhnaill. paula meehan. marina carr. final lecture. ",literature,http://ocw.mit.edu/courses/literature/21l-488-contemporary-literature-spring-2003/,http://ocw.mit.edu/courses/literature/21l-488-contemporary-literature-spring-2003/21l-488s03.jpg,Undergraduate
the american novel: stranger and stranger,introduction. [butler] &quot.prologue.&quot. &quot.the river.&quot. &quot.the fire.&quot. and &quot.the fall&quot.. [butler] &quot.the fight.&quot. &quot.the storm.&quot. &quot.the rope.&quot. and &quot.epilogue&quot.. annotation studio workshop. [melville] &quot.etymology.&quot. &quot.extracts.&quot. and chapters 1&ndash.9. locast mapping workshop. [melville] chapters 10&ndash.28. [melville] chapters 29&ndash.46. [melville] chapters 47&ndash.67. . [melville] chapters 89&ndash.113. [melville] chapter 113 and epilogue. presentations in class. maps. [jacobs] chapters 1&ndash.18. [twain] chapters 1&ndash.11. [twain] chapters 12&ndash.21 and conclusion. [wharton] chapters 1&ndash.13. [wharton] chapters 14&ndash.23. presentations in class. genealogies. [faulkner] chapters 1&ndash.4. [faulkner] chapters 5&ndash.7. [faulkner] chapters 8&ndash.9. [morrison] chapters 5&ndash.7. [morrison] chapters 8&ndash.13. presentations in class. timelines. ,literature,http://ocw.mit.edu/courses/literature/21l-501-the-american-novel-stranger-and-stranger-spring-2013/,http://ocw.mit.edu/courses/literature/21l-501-the-american-novel-stranger-and-stranger-spring-2013/21l-501s13.jpg,Undergraduate
the american novel,10%. 30%. harriet beecher stowe. edward p. jones. william faulkner. henry james. maxine hong kingston. cormac mccarthy. toni morrison. louise erdrich. philip roth. ,literature,http://ocw.mit.edu/courses/literature/21l-501-the-american-novel-fall-2006/,http://ocw.mit.edu/courses/literature/21l-501-the-american-novel-fall-2006/21l-501f06.jpg,Undergraduate
race and identity in american literature: keepin' it real fake,10%. 30%. mark twain. suzan-lori parks. student presentations. charles chesnutt. interracial identity. toni morrison. james weldon johnson. nella larsen. being indian. philip roth. john howard griffin. gender. leroi jones. whiteness. library instruction. toi derricotte. george schuyler. ,literature,http://ocw.mit.edu/courses/literature/21l-504j-race-and-identity-in-american-literature-keepin-it-real-fake-spring-2007/,http://ocw.mit.edu/courses/literature/21l-504j-race-and-identity-in-american-literature-keepin-it-real-fake-spring-2007/21l-504js07.jpg,Undergraduate
literary interpretation: literature and photography: the image,introductions. syllabi. daguerreotypes/walt whitman. the civil war. photography. witness and motion. poems by robert browning. wilifred owen. and ezra pound. william carlos williams poems. charlie chaplin. &quot.the migrant mother&quot.. student presentations of curatorial projects. ,literature,http://ocw.mit.edu/courses/literature/21l-701-literary-interpretation-literature-and-photography-the-image-fall-2005/,http://ocw.mit.edu/courses/literature/21l-701-literary-interpretation-literature-and-photography-the-image-fall-2005/21l-701f05.jpg,Undergraduate
literary interpretation: interpreting poetry,"initial distribution. list of tropes.. shakespeare. william. selected sonnets.. donne. john. selected poems.. ---. the forerunners.. davidson. donald. ""what metaphors mean."". lakoff. george. ""the contemporary theory of metaphor."". lakoff and turner. ""the power of poetic metaphor."". lakoff and turner. ""image schemas in poetry."". ---. sunday morning.. ---. peter quince at the clavier.. ---. the poems of our climate.. ---. tea at the palaz of hoon.. ---. of heaven considered as a tomb.. none. ",literature,http://ocw.mit.edu/courses/literature/21l-701-literary-interpretation-interpreting-poetry-fall-2003/,http://ocw.mit.edu/courses/literature/21l-701-literary-interpretation-interpreting-poetry-fall-2003/21l-701f03.jpg,Undergraduate
studies in fiction: stowe twain and the transformation of 19th-century america,"introduction. douglass. stowe. brown. melville. ""benito cereno"" (1853. 1856). harriet beecher stowe. dred (1856). delany. jacobs. twain. harper. conference day. chesnutt. conclusion. ",literature,http://ocw.mit.edu/courses/literature/21l-702-studies-in-fiction-stowe-twain-and-the-transformation-of-19th-century-america-fall-2004/,no image,Undergraduate
studies in drama: too hot to handle: forbidden plays in modern america,overview. questions. what's &quot.obscene&quot.?. shaw. &quot.mrs. warren's profession&quot. (1893). freud. &quot.negation&quot.. foucault. &quot.the repressive hypothesis&quot.. houchin. &quot.overture. theatrical censorship from the puritans to anthony comstock&quot.. comstock. &quot.frauds exposed&quot. (1880). us code. obscene materials (current law) 1460. 1461. us statutes. obscene literature (1873 &quot.comstock law&quot.). massachusetts. &quot.an act to punish unnatural and lascivious acts&quot. (1887). massachusetts sodomy law. massachusetts. &quot.obscenity&quot.. definitions. ibsen. &quot.ghosts&quot. (1881). aristophanes. &quot.lysistrata&quot. (411 bce). odets. &quot.waiting for lefty&quot. (1935). research proposal presentations. hellman. &quot.the children's hour&quot.. williams. &quot.a streetcar named desire&quot.. parks. &quot.topdog/underdog&quot.. corrie. rickman. viner. &quot.my name is rachel corrie&quot. (2005). hughes. &quot.the well of horniness&quot. (1984) and &quot.clit notes&quot. (1994). ensler. &quot.the vagina monologues&quot. (1996). presentations. last class. papers returned. evaluations. ideas for the future. ,literature,http://ocw.mit.edu/courses/literature/21l-703-studies-in-drama-too-hot-to-handle-forbidden-plays-in-modern-america-fall-2008/,http://ocw.mit.edu/courses/literature/21l-703-studies-in-drama-too-hot-to-handle-forbidden-plays-in-modern-america-fall-2008/21l-703f08.jpg,Undergraduate
studies in drama: theater and science in a time of war,introduction - to an experiment and a century. objectives. to provide some basic grounding in the historical period. to establish the parameters of this subject. and to adapt our plan to fit the interests of our student participants.. objectives. to examine one twentieth-century playwright's artistic practice. to establish our abilities and approaches as readers of drama. and to consider the reasons for writing historical drama set in the seventeenth century.. discussion with historian of science arne hessenbruch. optional event. literature presentation by playwright max hafler. &quot.faustus. adapting and directing the elizabethan bad boy. christopher marlowe.&quot.. guest scholar. visit from prof. ellen harris on davenant and music. prof. sonenberg's solo day. the civil war. in history and art. poetry. language. wit. experiments. round one. reports and discussion. reports and break-outs. that which needs doing. experiments. round two. ,literature,http://ocw.mit.edu/courses/literature/21l-703-studies-in-drama-theater-and-science-in-a-time-of-war-spring-2005/,http://ocw.mit.edu/courses/literature/21l-703-studies-in-drama-theater-and-science-in-a-time-of-war-spring-2005/21l-703s05.jpg,Undergraduate
